group_id,event_index,event_token,token_ioi_class,token_strength_class,onset_seconds,ioi_seconds,onset_strength_norm,candidate_event_id,clip_filename,clip_path,token_rule
PERF-001,122,LONG_STRONG,LONG,STRONG,148.886349,5.073559999999986,0.051448,PERF-001-CAND-0122,PERF-001_event_0122_PERF-001-CAND-0122.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0122_PERF-001-CAND-0122.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,123,MEDIUM_WEAK,MEDIUM,WEAK,149.490068,0.6037190000000123,0.024541,PERF-001-CAND-0123,PERF-001_event_0123_PERF-001-CAND-0123.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0123_PERF-001-CAND-0123.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,124,MEDIUM_STRONG,MEDIUM,STRONG,150.093787,0.6037189999999839,0.036824,PERF-001-CAND-0124,PERF-001_event_0124_PERF-001-CAND-0124.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0124_PERF-001-CAND-0124.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,125,MEDIUM_STRONG,MEDIUM,STRONG,150.720726,0.6269390000000215,0.042815,PERF-001-CAND-0125,PERF-001_event_0125_PERF-001-CAND-0125.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0125_PERF-001-CAND-0125.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,126,MEDIUM_STRONG,MEDIUM,STRONG,151.301224,0.5804979999999773,0.045147,PERF-001-CAND-0126,PERF-001_event_0126_PERF-001-CAND-0126.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0126_PERF-001-CAND-0126.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,127,MEDIUM_MEDIUM,MEDIUM,MEDIUM,151.904943,0.6037190000000123,0.027733,PERF-001-CAND-0127,PERF-001_event_0127_PERF-001-CAND-0127.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0127_PERF-001-CAND-0127.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,128,MEDIUM_STRONG,MEDIUM,STRONG,152.520272,0.6153290000000027,0.044273,PERF-001-CAND-0128,PERF-001_event_0128_PERF-001-CAND-0128.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0128_PERF-001-CAND-0128.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,129,MEDIUM_STRONG,MEDIUM,STRONG,153.147211,0.626938999999993,0.061264,PERF-001-CAND-0129,PERF-001_event_0129_PERF-001-CAND-0129.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0129_PERF-001-CAND-0129.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,130,MEDIUM_STRONG,MEDIUM,STRONG,153.75093,0.6037190000000123,0.066786,PERF-001-CAND-0130,PERF-001_event_0130_PERF-001-CAND-0130.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0130_PERF-001-CAND-0130.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,131,LONG_WEAK,LONG,WEAK,154.946757,1.19582699999998,0.016012,PERF-001-CAND-0131,PERF-001_event_0131_PERF-001-CAND-0131.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0131_PERF-001-CAND-0131.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,132,MEDIUM_STRONG,MEDIUM,STRONG,155.550476,0.6037190000000123,0.042216,PERF-001-CAND-0132,PERF-001_event_0132_PERF-001-CAND-0132.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0132_PERF-001-CAND-0132.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,133,MEDIUM_MEDIUM,MEDIUM,MEDIUM,156.165805,0.6153290000000027,0.032848,PERF-001-CAND-0133,PERF-001_event_0133_PERF-001-CAND-0133.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0133_PERF-001-CAND-0133.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,134,LONG_STRONG,LONG,STRONG,157.338413,1.1726079999999968,0.039514,PERF-001-CAND-0134,PERF-001_event_0134_PERF-001-CAND-0134.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0134_PERF-001-CAND-0134.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,135,MEDIUM_MEDIUM,MEDIUM,MEDIUM,157.965351,0.6269379999999956,0.031356,PERF-001-CAND-0135,PERF-001_event_0135_PERF-001-CAND-0135.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0135_PERF-001-CAND-0135.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,136,MEDIUM_STRONG,MEDIUM,STRONG,158.58068,0.6153290000000027,0.037712,PERF-001-CAND-0136,PERF-001_event_0136_PERF-001-CAND-0136.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0136_PERF-001-CAND-0136.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,137,LONG_STRONG,LONG,STRONG,160.368617,1.7879369999999994,0.036983,PERF-001-CAND-0137,PERF-001_event_0137_PERF-001-CAND-0137.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0137_PERF-001-CAND-0137.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,138,LONG_STRONG,LONG,STRONG,163.422041,3.053424000000007,0.050017,PERF-001-CAND-0138,PERF-001_event_0138_PERF-001-CAND-0138.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0138_PERF-001-CAND-0138.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,139,MEDIUM_MEDIUM,MEDIUM,MEDIUM,164.02576,0.6037189999999839,0.030468,PERF-001-CAND-0139,PERF-001_event_0139_PERF-001-CAND-0139.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0139_PERF-001-CAND-0139.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,140,MEDIUM_STRONG,MEDIUM,STRONG,164.629478,0.6037180000000149,0.041957,PERF-001-CAND-0140,PERF-001_event_0140_PERF-001-CAND-0140.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0140_PERF-001-CAND-0140.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,141,MEDIUM_STRONG,MEDIUM,STRONG,165.244807,0.6153290000000027,0.043704,PERF-001-CAND-0141,PERF-001_event_0141_PERF-001-CAND-0141.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0141_PERF-001-CAND-0141.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,142,LONG_STRONG,LONG,STRONG,167.067574,1.822766999999999,0.045437,PERF-001-CAND-0142,PERF-001_event_0142_PERF-001-CAND-0142.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0142_PERF-001-CAND-0142.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,143,MEDIUM_STRONG,MEDIUM,STRONG,167.961542,0.893968000000001,0.04977,PERF-001-CAND-0143,PERF-001_event_0143_PERF-001-CAND-0143.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0143_PERF-001-CAND-0143.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,144,SHORT_MEDIUM,SHORT,MEDIUM,168.263401,0.301858999999979,0.033993,PERF-001-CAND-0144,PERF-001_event_0144_PERF-001-CAND-0144.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0144_PERF-001-CAND-0144.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,145,LONG_MEDIUM,LONG,MEDIUM,170.062948,1.7995470000000182,0.028833,PERF-001-CAND-0145,PERF-001_event_0145_PERF-001-CAND-0145.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0145_PERF-001-CAND-0145.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,146,MEDIUM_STRONG,MEDIUM,STRONG,170.666667,0.6037189999999839,0.037504,PERF-001-CAND-0146,PERF-001_event_0146_PERF-001-CAND-0146.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0146_PERF-001-CAND-0146.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,147,MEDIUM_STRONG,MEDIUM,STRONG,171.293605,0.626938000000024,0.037189,PERF-001-CAND-0147,PERF-001_event_0147_PERF-001-CAND-0147.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0147_PERF-001-CAND-0147.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,148,LONG_MEDIUM,LONG,MEDIUM,172.466213,1.1726079999999968,0.035311,PERF-001-CAND-0148,PERF-001_event_0148_PERF-001-CAND-0148.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0148_PERF-001-CAND-0148.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,149,LONG_STRONG,LONG,STRONG,174.3122,1.8459869999999796,0.046959,PERF-001-CAND-0149,PERF-001_event_0149_PERF-001-CAND-0149.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0149_PERF-001-CAND-0149.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,150,LONG_STRONG,LONG,STRONG,176.727075,2.4148750000000234,0.045758,PERF-001-CAND-0150,PERF-001_event_0150_PERF-001-CAND-0150.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0150_PERF-001-CAND-0150.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,151,MEDIUM_STRONG,MEDIUM,STRONG,177.342404,0.6153289999999743,0.046716,PERF-001-CAND-0151,PERF-001_event_0151_PERF-001-CAND-0151.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0151_PERF-001-CAND-0151.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,152,MEDIUM_STRONG,MEDIUM,STRONG,177.934512,0.5921080000000245,0.041037,PERF-001-CAND-0152,PERF-001_event_0152_PERF-001-CAND-0152.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0152_PERF-001-CAND-0152.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,153,LONG_STRONG,LONG,STRONG,179.768889,1.8343769999999893,0.048244,PERF-001-CAND-0153,PERF-001_event_0153_PERF-001-CAND-0153.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0153_PERF-001-CAND-0153.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,154,LONG_STRONG,LONG,STRONG,181.289796,1.520906999999994,0.038373,PERF-001-CAND-0154,PERF-001_event_0154_PERF-001-CAND-0154.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0154_PERF-001-CAND-0154.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,155,MEDIUM_STRONG,MEDIUM,STRONG,181.881905,0.5921089999999936,0.039345,PERF-001-CAND-0155,PERF-001_event_0155_PERF-001-CAND-0155.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0155_PERF-001-CAND-0155.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,156,LONG_STRONG,LONG,STRONG,183.112562,1.2306570000000079,0.045451,PERF-001-CAND-0156,PERF-001_event_0156_PERF-001-CAND-0156.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0156_PERF-001-CAND-0156.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,157,LONG_MEDIUM,LONG,MEDIUM,184.656689,1.5441270000000031,0.033506,PERF-001-CAND-0157,PERF-001_event_0157_PERF-001-CAND-0157.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0157_PERF-001-CAND-0157.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,158,SHORT_STRONG,SHORT,STRONG,184.958549,0.3018600000000049,0.040428,PERF-001-CAND-0158,PERF-001_event_0158_PERF-001-CAND-0158.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0158_PERF-001-CAND-0158.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,159,MEDIUM_WEAK,MEDIUM,WEAK,185.550658,0.5921089999999936,0.019552,PERF-001-CAND-0159,PERF-001_event_0159_PERF-001-CAND-0159.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0159_PERF-001-CAND-0159.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,160,LONG_STRONG,LONG,STRONG,186.781315,1.2306570000000079,0.052279,PERF-001-CAND-0160,PERF-001_event_0160_PERF-001-CAND-0160.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0160_PERF-001-CAND-0160.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,161,MEDIUM_MEDIUM,MEDIUM,MEDIUM,187.385034,0.6037189999999839,0.034108,PERF-001-CAND-0161,PERF-001_event_0161_PERF-001-CAND-0161.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0161_PERF-001-CAND-0161.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,162,MEDIUM_MEDIUM,MEDIUM,MEDIUM,188.000363,0.6153290000000027,0.032654,PERF-001-CAND-0162,PERF-001_event_0162_PERF-001-CAND-0162.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0162_PERF-001-CAND-0162.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,163,LONG_STRONG,LONG,STRONG,189.52127,1.520906999999994,0.042669,PERF-001-CAND-0163,PERF-001_event_0163_PERF-001-CAND-0163.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0163_PERF-001-CAND-0163.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,164,LONG_MEDIUM,LONG,MEDIUM,191.611066,2.089796000000007,0.033204,PERF-001-CAND-0164,PERF-001_event_0164_PERF-001-CAND-0164.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0164_PERF-001-CAND-0164.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,165,LONG_STRONG,LONG,STRONG,192.888163,1.2770969999999977,0.046568,PERF-001-CAND-0165,PERF-001_event_0165_PERF-001-CAND-0165.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0165_PERF-001-CAND-0165.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,166,LONG_STRONG,LONG,STRONG,194.095601,1.2074379999999962,0.040238,PERF-001-CAND-0166,PERF-001_event_0166_PERF-001-CAND-0166.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0166_PERF-001-CAND-0166.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,167,LONG_MEDIUM,LONG,MEDIUM,195.326259,1.2306580000000054,0.03224,PERF-001-CAND-0167,PERF-001_event_0167_PERF-001-CAND-0167.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0167_PERF-001-CAND-0167.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,168,MEDIUM_STRONG,MEDIUM,STRONG,195.953197,0.6269379999999956,0.038496,PERF-001-CAND-0168,PERF-001_event_0168_PERF-001-CAND-0168.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0168_PERF-001-CAND-0168.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,169,MEDIUM_STRONG,MEDIUM,STRONG,196.556916,0.6037190000000123,0.041729,PERF-001-CAND-0169,PERF-001_event_0169_PERF-001-CAND-0169.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0169_PERF-001-CAND-0169.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,170,MEDIUM_MEDIUM,MEDIUM,MEDIUM,197.172245,0.6153290000000027,0.033717,PERF-001-CAND-0170,PERF-001_event_0170_PERF-001-CAND-0170.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0170_PERF-001-CAND-0170.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,171,LONG_MEDIUM,LONG,MEDIUM,198.402902,1.2306570000000079,0.027348,PERF-001-CAND-0171,PERF-001_event_0171_PERF-001-CAND-0171.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0171_PERF-001-CAND-0171.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,172,MEDIUM_STRONG,MEDIUM,STRONG,199.006621,0.6037189999999839,0.051155,PERF-001-CAND-0172,PERF-001_event_0172_PERF-001-CAND-0172.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0172_PERF-001-CAND-0172.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,173,MEDIUM_MEDIUM,MEDIUM,MEDIUM,199.62195,0.6153290000000027,0.034154,PERF-001-CAND-0173,PERF-001_event_0173_PERF-001-CAND-0173.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0173_PERF-001-CAND-0173.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,174,MEDIUM_STRONG,MEDIUM,STRONG,200.260499,0.6385490000000118,0.041247,PERF-001-CAND-0174,PERF-001_event_0174_PERF-001-CAND-0174.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0174_PERF-001-CAND-0174.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,175,MEDIUM_STRONG,MEDIUM,STRONG,200.875828,0.6153290000000027,0.03978,PERF-001-CAND-0175,PERF-001_event_0175_PERF-001-CAND-0175.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0175_PERF-001-CAND-0175.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,176,MEDIUM_STRONG,MEDIUM,STRONG,201.479546,0.6037179999999864,0.046912,PERF-001-CAND-0176,PERF-001_event_0176_PERF-001-CAND-0176.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0176_PERF-001-CAND-0176.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,177,MEDIUM_STRONG,MEDIUM,STRONG,202.106485,0.626938999999993,0.041573,PERF-001-CAND-0177,PERF-001_event_0177_PERF-001-CAND-0177.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0177_PERF-001-CAND-0177.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,178,MEDIUM_STRONG,MEDIUM,STRONG,202.721814,0.6153290000000027,0.056427,PERF-001-CAND-0178,PERF-001_event_0178_PERF-001-CAND-0178.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0178_PERF-001-CAND-0178.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,179,MEDIUM_MEDIUM,MEDIUM,MEDIUM,203.313923,0.5921089999999936,0.027506,PERF-001-CAND-0179,PERF-001_event_0179_PERF-001-CAND-0179.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0179_PERF-001-CAND-0179.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,180,MEDIUM_STRONG,MEDIUM,STRONG,203.952472,0.6385490000000118,0.047529,PERF-001-CAND-0180,PERF-001_event_0180_PERF-001-CAND-0180.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0180_PERF-001-CAND-0180.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,181,MEDIUM_STRONG,MEDIUM,STRONG,204.57941,0.6269379999999956,0.066305,PERF-001-CAND-0181,PERF-001_event_0181_PERF-001-CAND-0181.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0181_PERF-001-CAND-0181.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,182,LONG_STRONG,LONG,STRONG,205.798458,1.219048000000015,0.036266,PERF-001-CAND-0182,PERF-001_event_0182_PERF-001-CAND-0182.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0182_PERF-001-CAND-0182.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,183,LONG_MEDIUM,LONG,MEDIUM,207.029116,1.230657999999977,0.034985,PERF-001-CAND-0183,PERF-001_event_0183_PERF-001-CAND-0183.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0183_PERF-001-CAND-0183.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,184,LONG_MEDIUM,LONG,MEDIUM,208.282993,1.253877000000017,0.032742,PERF-001-CAND-0184,PERF-001_event_0184_PERF-001-CAND-0184.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0184_PERF-001-CAND-0184.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,185,MEDIUM_STRONG,MEDIUM,STRONG,208.909932,0.626938999999993,0.039242,PERF-001-CAND-0185,PERF-001_event_0185_PERF-001-CAND-0185.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0185_PERF-001-CAND-0185.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,186,MEDIUM_STRONG,MEDIUM,STRONG,209.513651,0.6037190000000123,0.045766,PERF-001-CAND-0186,PERF-001_event_0186_PERF-001-CAND-0186.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0186_PERF-001-CAND-0186.wav,IOI tertile + onset-strength tertile; first event per recording uses START
PERF-001,187,MEDIUM_WEAK,MEDIUM,WEAK,210.14059,0.626938999999993,0.026882,PERF-001-CAND-0187,PERF-001_event_0187_PERF-001-CAND-0187.wav,C:\Users\vonje\Documents\4th Year Acts\Thesis\Latest Requirements\Thesis App\data_pipeline\data\event_review\candidate_event_clips\PERF-001\PERF-001_event_0187_PERF-001-CAND-0187.wav,IOI tertile + onset-strength tertile; first event per recording uses START
